source,url,title,ingredients,instructions
nosalty,https://www.nosalty.hu/recept/vaniliapudingos-mezes-olgitol,Vaníliapudingos mézes Olgitól,"[""12 ek Cukor"", ""9 dl Tej"", ""35 dkg Margarin"", ""3 csomag Vaníliás pudingpor"", ""1 db Tojás"", ""150 g Cukor"", ""50 g Margarin"", ""3 ek Méz"", ""3 ek Tej"", ""1 kk Szódabikarbóna"", ""400 g Finomliszt"", ""50 g Cukrozatlan kakaópor"", ""100 g Tortabevonó kb."", ""1 csepp Napraforgó olaj"", ""30 g Margarin kb.""]","[""A 3 cs. pudingport összekeverjük a cukorral, fokozatosan adagoljuk hozzá a tejet, és csomómentesre keverjük. Megfőzzük."", ""Még melegen robotgép vagy kézi habverő segítségével belekeverjük a margarint, de ezt is fokozatosan (én kb. 5 dekánként adagoltam bele)."", ""1 egész tojást 15 dkg cukorral elkeverünk, aztán hozzáadunk 3 dkg vajat, 3 ek mézet, 3 kanál tejet és 1 kk szódabikarbónát. Ezt a masszát gőz fölött sűrűre főzzük."", ""Melegen 40 dkg lisztet és 5 dkg kakaóport hozzáadunk. A tésztát összegyúrjuk, és jó fél órát pihenni hagyjuk. Ezután 4 részre osztjuk, kb. késfoknyi vastagra nyújtjuk a lapokat, és 180 fokos sütőben kb. 8 perc alatt megsütjük őket."", ""Közben elkészítjük a krémet."", ""Már kenhetjük is a kihűlt lapokra a krémet. Minden réteget alaposan, de óvatosan megnyomkodunk. A negyedik lapot csak éppen bekenjük a krémmel. Erre jöhet is a csokimáz."", ""A tortabevonót gőz fölött felolvasztjuk a margarinnal, belekeverjük az olajat. Cseppet hagyjuk hűlni, majd a szépen eloszlatjuk a tésztán."", ""Megvárjuk, míg lehűl, eztán hűtőbe tesszük, és egy éjszakát pihentetjük, hogy megpuhuljanak a lapok.""]"
nosalty,https://www.nosalty.hu/recept/meggyes-fahejas-rakott-babapiskota,Meggyes-fahéjas rakott babapiskóta,"[""70 dkg Meggy"", ""200 ml Habtejszín"", ""1 db Babapiskóta cs"", ""1 ml Folyékony édesítőszer (de tulajdonképpen ízlés szerint)"", ""0 teáskanál Fahéj (szintén ízlés szerint)""]","[""Kimagozzuk a meggyet, kinyomunk egy jó adag lét belőle. A lét félretesszük, ahogyan 2 maroknyi meggyet is. Ha nem akarjuk, hogy hamar bebarnuljon a meggyünk, egy kis citromlé segíthet. (Én sajnos ezt kihagytam.)"", ""A habtejszínt gépi habverővel felverjük, majd hozzáadjuk az ízlés szerinti édesítőszert, a fahéjat és a 2 maroknyi meggyet, és még egy fél percig kevergetjük."", ""A meggylébe jól mártogassuk bele a babapiskótákat, és kezdhetjük is a rétegezést. Egy réteg babapiskóta, majd a fahéjas-tejszínes-meggyes krém, majd teszünk rá simán jó sok meggyet, és így tovább."", ""A hűtőbe tesszük, és kb. 3-4 óra múlva fogyasztható is.""]"
nosalty,https://www.nosalty.hu/recept/ketchupos-oldalas,Ketchupos oldalas,"[""1 kg Sertésoldalas"", ""1 nagy fej Vöröshagyma"", ""1 db Citrom"", ""250 ml Ketchup"", ""5 dl Víz"", ""1 tk Só"", ""1 tk Bors""]","[""A sütőt begyújtjuk (220 C-ra)."", ""Az oldalast belerakjuk egy mély tepsibe, a karikára vágott hagymát, meg a citromot a húsra rakjuk, a forró sütőben 30 percig sütjük."", ""Ezalatt elkészítjük a szószt. Egy kis edényben felmelegítjük a ketchupot a vízzel, belekeverjük a sót, meg a borsot."", ""A húst kivesszük, ráöntjük a szószt."", ""A sütőt közepes lángra vesszük (180 C), visszarakjuk a húst. Negyedóránként meglocsoljuk.""]"
nosalty,https://www.nosalty.hu/recept/almas-turotorta,Almás túrótorta,"[""6 db Tojás"", ""120 g Finomliszt"", ""120 g Cukor"", ""45 dkg Tehéntúró"", ""2 csomag Vaníliás cukor"", ""1 db Citrom"", ""7 db Alma"", ""70 g Mandula"", ""4 db Mandarin""]","[""A 6 db tojást szétválasztjuk, külön a fehérjét, külön a sárgáját. A sárgáját felverjük a cukor felével (60 g), és hozzáadjuk a lisztet. A fehérjét a cukor másik felével kemény habbá verjük, majd óvatosan beleforgatjuk a lisztes masszába."", ""2 db tepsit használunk, amit lefedünk sütőpapírral, és egy kisebb tortaformát körberajzolunk, hogy lássuk, hova kell önteni a tésztát."", ""Előmelegített 180°C-os sütőben megsütjük, amíg aranybarna nem lesz. Tűpróbával teszteljük!"", ""Túrókrém: A 450 g túróba belekeverjük a 2 csomag vaníliás cukrot, a lereszelt almát és a darált mandulát, majd belereszeljük a citrom héját, és a levét is hozzáöntjük. Kézi mixerrel jól összekeverjük."", ""Miután kihűlt a piskóta, óvatosan leválasztjuk a sütőpapírról, majd szépen összerakjuk a tortánkat. Használjunk hozzá a tortaformát, hogy a tésztánk ne égjen oda. Belerakjuk felváltva a piskótát és a krémet. A tetejét is borítsuk be túrókrémmel, majd előmelegített, 160°C-os sütőben süssük fél óráig. Ha készen van, hagyjuk kicsit kihűlni, majd levesszük a tortaformát, és a tetejét mandarinnal díszítsük. :)""]"
nosalty,https://www.nosalty.hu/recept/porehagymas-sertestokany-gombaval,Póréhagymás sertéstokány gombával,"[""70 dkg Sertéscomb"", ""1 közepes db Póréhagyma"", ""50 dkg Gomba"", ""1 közepes db Vöröshagyma"", ""2 ek Sertészsír"", ""5 gerezd Fokhagyma"", ""2 közepes db Paradicsom"", ""1 dl Rosé száraz"", ""1 teáskanál Borsikafű"", ""1 db Chili elhagyható"", ""0 ízlés szerint Bors"", ""0 ízlés szerint Só""]","[""A zsiradékon megdinszteljük a kockára vágott vöröshagymát, rádobjuk a felcsíkozott húst és fehéredésig pirítjuk, majd felöntjük a borral."", ""A gombát vékony, a póréhagymát vastagabb szeletekre vágjuk."", ""A gombát és a felaprított chilipaprikát a húshoz adjuk, megszórjuk borssal és borsikafűvel, ízlés szerint sózzuk, és addig pirítjuk, míg a levét el nem fövi."", ""Ekkor beletesszük a póréhagymát, a felaprított paradicsomot és az áttört fokhagymát."", ""Pár perc pirítás és kavargatás után tálaljuk.""]"
nosalty,https://www.nosalty.hu/recept/fokhagymas-zoldfuszeres-paradicsomsalata,Fokhagymás-zöldfűszeres paradicsomsaláta,"[""3 közepes db Paradicsom"", ""2 gerezd Fokhagyma"", ""4 szál Rozmaring"", ""1 marék Bazsalikom"", ""2 ek Olívaolaj"", ""3 kávéskanál Só""]","[""A paradicsomokat megmossuk, és gerezdekre vágjuk, majd a gerezdeket keresztben kettészeljük. A darabokat egy tálba készítjük."", ""A rozmaring és bazsalikom leveleket lecsípjük a szárukról, és a fokhagyma gerezdek, valamint az olívaolaj társaságában az aprítógépbe készítjük. Megsózzuk, és csak néhány másodpercig daráljuk. A cél, hogy ne massza, hanem egy kis fűszer darabokkal tarkított kellemes egyveleg alakuljon ki."", ""A fűszeres egyveleget a paradicsomdarabokra kanalazzuk, és az egészet néhány laza mozdulattal összeforgatjuk. Akár azonnal fogyasztható, de 20-30 percre celofánnal lefedve a hűtőben pihentetve érnek igazán össze a saláta ízei.""]"
nosalty,https://www.nosalty.hu/recept/rakoczi-turos-norci-konyhajabol,Rákóczi túrós Norci konyhájából,"[""30 dkg Finomliszt"", ""20 dkg Margarin"", ""10 dkg Porcukor"", ""1 csomag Sütőpor"", ""1 csomag Vaníliás cukor"", ""1 db Tojássárgája"", ""1 citromból nyert Citromhéj"", ""5 ek Lekvár/ dzsem a kenéshez"", ""50 dkg Tehéntúró"", ""3 db Tojássárgája"", ""2 db Tojásfehérje"", ""2 dl Tejföl"", ""1 citromból nyert Citromhéj"", ""15 dkg Porcukor"", ""2 db Zsemle"", ""4 db Tojásfehérje"", ""15 dkg Cukor""]","[""A hozzávalókból linzertésztát gyúrunk, és 1-1,5 cm vastagságúra kinyújtjuk."", ""180 fokos előmelegített sütőben kisütjük."", ""A töltelékhez először a tojásfehérjét habbá verjük, és félretesszük."", ""A tojássárgájához hozzáadjuk a porcukrot, a túrót, a tejfölt, citromhéjat és a kissé megszikkadt zsemlét."", ""A masszához hozzákeverjük a tojáshabot."", ""A túrós masszát a lekvárral megkent és kihűlt tésztára rakjuk, elsimítjuk rajta a krémet, és 160 fokos előmelegített sütőben kisütjük, kb. 20-25 percig."", ""A habhoz kezdjük el felverni a tojásfehérjéket, majd mikor már kemény a hab, adagoljuk hozzá a cukrot. Sűrű, fényes, csillogó, vágható masszát kell, hogy kapjunk. Töltsük habzsákba, és rácsozzuk be a süti tetejét."", ""200 fokos sütőbe helyezzük, és addig jó, míg a hab teteje meg nem barnul.""]"
nosalty,https://www.nosalty.hu/recept/kecskesajtos-medvehagymas-ravioli,Kecskesajtos-medvehagymás ravioli,"[""20 dkg Finomliszt BL00"", ""2 db Tojás"", ""2 evőkanál Víz"", ""1 ek Olívaolaj"", ""1 kávéskanál Só"", ""0 csokor Medvehagyma"", ""10 dkg Kecskesajt"", ""0 citromból nyert Citromlé kezeletlen"", ""0 citromból nyert Citromhéj kezeletlen"", ""0 ízlés szerint Bors"", ""3 dkg Vaj""]","[""A lisztet dagasztógépbe tesszük a sóval együtt. Kicsit elkeverjük. Mehet mellé a tojás, a víz és az olívaolaj. Géppel eldolgozzuk (kézzel is lehet, de úgy jóval tovább tart, és ez egy kemény tésztatípus)."", ""Ha kész, fóliába csomagolva pihentetjük 1-1,5 órát szobahőmérsékleten."", ""Közben elkészítjük a tölteléket - a medvehagymát nagyon finomra vágjuk, és összekeverjük a kecskesajttal."", ""Ha a tészta kész, kettőbe vágjuk, kinyújtjuk, és nagyon vékony, egyenlő méretű téglalapokat vágunk belőle. A tészta egyik szélére, egymástól 2-3 centi távolságba kiskanállal ráhalmozzuk a tölteléket, a szélét vízzel megkenjük, majd ráhajtjuk a tészta másik felét. Derelyevágóval kivágjuk a raviolikat."", ""Egy fazékban vizet forralunk, sózzuk, és ha már forr, beletesszük a raviolikat. Ne tegyünk bele egyszerre túl sokat, mert nem fognak tudni feljönni a víz felszínére. Közben egy serpenyőben olvasszuk meg a vajat, és reszeljük bele a citrom levét és a héját. Ha kész, csöpögtessük le, és tegyük őket a citromos vajhoz. Forgassuk át, és borssal megszórva azonnal tálaljuk.""]"
nosalty,https://www.nosalty.hu/recept/francia-kremes-2,Francia krémes 2.,"[""vajas 50 dkg Leveles tészta ez fagyasztott, de lehet házilag is készíteni"", ""8 db Tojásfehérje"", ""30 dkg Cukor"", ""5 dl Tej"", ""2 csomag Vaníliás cukor"", ""4 csomag Vaníliás pudingpor főzős"", ""5 dl Víz"", ""5 dl Habtejszín"", ""2 csomag Habfixáló"", ""4 ek Porcukor"", ""25 dkg Porcukor"", ""0 dl Kávé""]","[""A tésztát szobahőmérsékleten majdnem teljesen fölengedjük, majd enyhén meglisztezett gyúrólapon két, egyenként kb. 0,5 cm vastag, 20x35 cm lapot nyújtunk belőle. Tepsire tesszük, villával megszurkáljuk, és előmelegített sütőbe toljuk. Nagy lánggal (220 °C; légkeveréses sütőben 200 °C) kb. 18 percig sütjük, majd megvárjuk amíg kihűl."", ""A kávés mázhoz a porcukrot a kávéval, habverővel addig keverjük, míg sűrűn fólyós nem lesz. Az egyik sült tésztának a tetjére rácsirgatjuk és elsimítjuk."", ""Hűtőben dermedni hagyjuk, majd tetszés szerint négyzetekre vágjuk."", ""Közben, míg dermed elkészítjük a krémet. A tojásfehérjét a cukor felével kemény habbá verjük. A tejbe a vaníliás cukrot és a cukor másik felétfölforraljuk és a vízben feloldjuk a4 csomag pudingot és sűrűre főzzük. A tűzről lehúzva nagy, széles mozdulatokkal azonnal beleforgatjuk a tojáshabot."", ""Az egyik tésztalapot egy pontosan akkora magas falú tepsibe tesszük, amelyikbe belefér, azaz egy 20x35 cm-be. A forró krémet egyenletesen rásimítjuk, és hűlni hagyjuk."", ""Ezalatt a tejszínt a habfixálóval és a vége felé hozzáadott porcukorral kemény habbá verjük. Egyenletesen a már csak éppen langyos krémre simítjuk. Dermedni hagyjuk, majd amekkora kockákra vágtuk a tetejét, olyan kockákra vágjuk a süteményt is, forró vízbe mártott késsel."", ""Ráhelyezzük a tetőket.""]"
nosalty,https://www.nosalty.hu/recept/marton-napi-liba-ribizlilekvaros-dinsztelt-kaposztaval,Márton napi liba ribizlilekváros dinsztelt káposztával,"[""házi 5 kg Libahús"", ""1 ek Sertészsír"", ""5 ek Só"", ""0 ízlés szerint Bors"", ""2 teáskanál Majoranna"", ""friss 3 szál Rozmaring"", ""2 dl Tej"", ""új 2 dl Fehérbor"", ""1 közepes fej Vöröskáposzta"", ""3 púpozott ek Cukor"", ""0 dl Napraforgó olaj"", ""1 közepes db Vöröshagyma"", ""0 ek Só"", ""új 1 dl Fehérbor"", ""3 dl Víz"", ""3 ek Ribizlidzsem lekvár"", ""1 narancsból nyert Narancshéj"", ""0 ízlés szerint Őrölt fűszerkömény""]","[""A libát jól megmossuk. Konyhai papírtörlővel szárazra törölgetjük. Kívül-belül megsózzuk, borsozzuk, majorannázzuk. A sertészsírral lekenjük a mellét, combjait. Végül ráöntjük a tejet, hogy ne legyen vad íze. A hasüregébe betesszük a rozmaringszálakat, és egy éjszakára a hűtőbe tesszük."", ""Másnap sütés előtt 1-2 órával kivesszük a hűtőből, hogy szobahőmérsékletű legyen, majd 180 fokon, előmelegített sütőben alufóliával letakarva betesszük sülni. Majd fél óra elteltével kezdjük locsolgatni a kisült pecsenyelevével."", ""Az össz. sütési idő alatt kétszer megfordítjuk a libát. Ha sok a zsírja, merőkanállal leszedjük a zsírt egy fazékba, de hagyunk a tepsi alján is. A sütési idő vége felé 220 fokra emeljük a sütési hőfokot, levesszük a fóliát a libáról, és meglocsoljuk az újborral."", ""Pirosra sütjük."", ""A káposzta külső leveleit leszedjük, és káposztafejet félbevágjuk, és vékony csíkokra szeljük. Szűrőtálba tesszük, megmossuk. Lecsepegtetjük."", ""Egy nagyobb fazékban mérsékelt hőmérsékleten karamellizáljuk a cukrot, majd ha már folyós, hozzáöntjük az olajat, és megdinszteljük rajta a kockára vágott hagymát. Hozzáadjuk a káposztát, sózzuk, borsozzuk, örült fűszerköményezzük, és felöntjük a vízzel. Fedő alatt mérsékelt lángon időnkénti keveréssel készre főzzük kb 50 perc alatt. A végén hozzáöntjük a bort, a piros ribizlilekvárt és a narancs reszelt héját összekeverjük, és fedő nélkül elpárologtatjuk alóla a maradék levet nagyobb lángon.""]"
nosalty,https://www.nosalty.hu/recept/virslis-kinai-kel-leves,Virslis kínaikel-leves,"[""1 közepes db Kínai kel"", ""2 közepes db Fehérrépa"", ""4 közepes db Sárgarépa"", ""1 közepes fej Vöröshagyma"", ""3 gerezd Fokhagyma"", ""2 l Zöldség alaplé kockából is jó"", ""1 evőkanál Finomliszt finom"", ""1 ek Fűszerpaprika csapott, őrölt"", ""210 g Virsli füstölt"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors őrölt"", ""1 kk Szerecsendió csapott, őrölt"", ""0 ízlés szerint Majoranna""]","[""A répákat karikára vágjuk, a hagymát apróra felkockázzuk."", ""A hagymát kevés olívaolajon megfuttatjuk. Hozzáadjuk a répát és 4-5 perc alatt megdinszteljük. Beletesszük az átpréselt fokhagymát és 1-2 percig ezzel is kevergetve dinszteljük."", ""Hozzáadjuk a lisztet, 1-2 percig kevergetjük. Beleszórjuk a pirospaprikát."", ""Zöldség alaplével felengedjük. Sózzuk-borsozzuk. Őrölt szerecsendióval, majorannával fűszerezzük."", ""Addig főzzük, míg a répa majdnem puha. Ekkor tesszük hozzá a csíkokra vágott kínai kelt."", ""Ha megpuhult, belekarikázzuk a füstölt virsliket. Ezzel már csak 2 percig főzzük.""]"
nosalty,https://www.nosalty.hu/recept/gnocchi-spenotos-tejszines-martasban,Gnocchi spenótos-tejszínes mártásban,"[""500 g Burgonya öreg krumpli"", ""1 bögre Finomliszt"", ""1 ek Tej"", ""0 teáskanál Só"", ""friss 30 dkg Spenót mirelit is lehet"", ""250 ml Főzőtejszín"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors"", ""1 ek Vaj""]","[""A krumplit vagy héjában vagy meghámozva enyhén sós vízben megfőzzük, éskrumplinyomó segítségével összetörjük."", ""Hozzáadjuk a lisztet, a sót és a tejet, és jól összedolgozzuk."", ""A keveréket enyhén belisztezett deszkán 2 percig gyúrjuk."", ""A masszát négy felé osztjuk, és 2,5 cm átmérőjű hengereket sodrunk."", ""A hengert 1,25 cm-es darabokra vágjuk. A gnocchi-kat villával közepén egy kicsit összenyomjuk."", ""Sós forró vízben megfőzzük (amikor az utolsó is feljött a felszínre, még egy percig főzzük). Leszűrjük."", ""A mártáshoz a spenótot pár percig forró vízben megfőzzük (hogy összeessen), lecsepegtetjük, és összevágjuk."", ""Közben serpenyőn megolvasztjuk a vajat, hozzáadjuk a spenótot és a tejszínt."", ""Ha kezd besűrűsödni, beleforgatjuk a gnocchi-kat."", ""Sóval, feketeborssal ízesítjük. Lassú tűzön még egy-két percig pároljuk.""]"
nosalty,https://www.nosalty.hu/recept/kacsa-szekelykaposzta-modra,"Kacsa ""székelykáposzta"" módra","[""1 kg Kacsahús egész kacsa"", ""2 kg Savanyú káposzta"", ""2 db Paprika"", ""2 db Paradicsom"", ""2 db Vöröshagyma"", ""5 dkg Kacsazsír"", ""0 ízlés szerint Fűszerpaprika"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors""]","[""A kacsát szokásos módon feldaraboljuk."", ""A káposztát, ha nagyon savanyú, jól kimossuk."", ""A hagymákat apró kockára felvágjuk és a zsíron megdinszteljuk. Ha van a kacsánknak saját zsírja, azt kisütjük benne."", ""A tűzről lehúzva pirospaprikával megszórjuk, vízzel felöntjük."", ""Sózzuk-borsozzuk és belevágjuk a paprikát, paradicsomot, hozzáadjuk a husit, majd befedjük a kinyomkodott káposztával."", ""Fedő alatt kb. 40 percig főzzük. Néha kevergessük meg, és ha kell, pici vizet öntsünk alá, de mindig csak picit!"", ""Ha a hús és a káposzta puha, és nincs rajta víz, akkor lesz kész az ételünk."", ""Ha szükséges, még ízesítjük sóval és borssal.""]"
nosalty,https://www.nosalty.hu/recept/kakaos-bananturmix,Kakaós banánturmix,"[""0 l Tej"", ""1 db Banán"", ""1 nagy db Alma"", ""3 kk Cukrozatlan kakaópor"", ""2 ek Cukor"", ""1 ek Citromlé""]","[""A hozzávalókat egy turmixgépre rakjuk, és összeturmixoljuk, ha szükségesnek találjuk, pótoljuk cukorral vagy kakaóval."", ""Tejszínnel és fahéjjal tálaljuk.""]"
nosalty,https://www.nosalty.hu/recept/csirkemajas-rakott-teszta-babaknak,Csirkemájas rakott tészta babáknak,"[""1 kis db Sárgarépa"", ""50 g Tészta"", ""0 db Paradicsom"", ""1 csipet Petrezselyem"", ""50 g Csirkemáj"", ""80 g Joghurt natúr""]","[""A karikára vágott sárgarépát és a tésztát megfőzzük."", ""A leforrázott paradicsom héját lehúzzuk, felkarikázzuk."", ""Kevés olajon megpirítjuk a kis kockára feldarabolt májat."", ""Egy kis méretű, olajjal kikent jénaiba rétegezzük a hozzávalókat: tészta, répa, máj, paradicsom, a tetejére ismét tészta kerül."", ""Apróra felvágott petrezselymet összekeverünk a joghurttal,és a rakottas tetejére öntjük."", ""Előmelegített sütőben megsütjük.""]"
nosalty,https://www.nosalty.hu/recept/repatatar,Répatatár,"[""8 közepes db Sárgarépa"", ""1 nagy fej Vöröshagyma"", ""1 db Tojássárgája"", ""10 dkg Vaj"", ""4 ek Mustár"", ""4 ek Ketchup"", ""2 ek Worcestershire-szósz"", ""2 kávéskanál Fűszerpaprika"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors""]","[""A megtisztított répát gyümölcscentrifugába dobjuk. Csak a szűrőben maradt rostokra lesz szükségünk! Levét félretesszük, vagy azonnal fogyasztjuk."", ""Ha nincs ilyen gépezetünk, akkor kis lyukú reszelőn lereszeljük a sárgarépát, óvatosan sózzuk, és kis idő múltán kinyomkodjuk."", ""A hozzávalókat villával jól beledolgozzuk, és fél órai hűtés után már tálalhatjuk is!"", ""Ha nem aznap fogyasztjuk, a tojássárgáját el is hagyhatjuk,akkor még egy-két napig hűtőben eláll. Jó étvágyat hozzá!""]"
