Source,Target,Type,Id,Label,Weight
fahéj,Gutta-lév,Undirected,2705,,1
fahéj,"Mondola-lév, azaz mandula-lé",Undirected,2706,,1
fahéj,"Lémonyával, azaz citrommal",Undirected,2707,,1
fahéj,Õszibarack-torta,Undirected,2708,,1
fahéj,Más birsalma-liktáriom borral s fûszerszámmal,Undirected,2709,,1
fahéj,Zöld dió-liktáriom,Undirected,2710,,1
fahéj,A birsalma-sajtot így csináld,Undirected,2711,,1
Ludas kása,liba,Undirected,2712,,1
Ludas kása,köles,Undirected,2713,,1
köles,Lyukas kása,Undirected,2714,,1
köles,Köles-kása,Undirected,2715,,1
Hideg étek,disznóláb,Undirected,2716,,1
Hideg étek,főzőlé,Undirected,2717,,1
disznóláb,Lábból való saláta,Undirected,2718,,1
Sárga lév,nádcukor,Undirected,2719,,1
Sárga lév,ribizli,Undirected,2720,,1
nádcukor,Bárányfő rántva,Undirected,2721,,1
nádcukor,Karbonáta,Undirected,2722,,1
nádcukor,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2723,,1
nádcukor,Cifra lév,Undirected,2724,,1
nádcukor,Mandula-torta,Undirected,2725,,1
nádcukor,Téjfel-kenyér,Undirected,2726,,1
nádcukor,Tálban főtt,Undirected,2727,,1
nádcukor,Egész alma,Undirected,2728,,1
nádcukor,Töltött cipó,Undirected,2729,,1
nádcukor,Cseh rántott,Undirected,2730,,1
nádcukor,Paláta,Undirected,2731,,1
nádcukor,Veres béles,Undirected,2732,,1
nádcukor,"Körtvély-béles, azaz körte-béles",Undirected,2733,,1
nádcukor,Bába-kenyér,Undirected,2734,,1
nádcukor,Rántott rizskása,Undirected,2735,,1
nádcukor,Tálban főtt tejes étek,Undirected,2736,,1
nádcukor,Alma-kása,Undirected,2737,,1
nádcukor,Boros kenyér,Undirected,2738,,1
nádcukor,Német rántott,Undirected,2739,,1
nádcukor,Alma-fánk,Undirected,2740,,1
nádcukor,"Pila, azaz rizskásából készült étel",Undirected,2741,,1
nádcukor,Tolyó-fánk,Undirected,2742,,1
nádcukor,"Körtvély-fánk, azaz körte-fánk",Undirected,2743,,1
nádcukor,Rák-sajt,Undirected,2744,,1
nádcukor,Főkötős fánk,Undirected,2745,,1
nádcukor,Tölcséres fánk,Undirected,2746,,1
nádcukor,Barack-fánk,Undirected,2747,,1
nádcukor,Szilvás cipó,Undirected,2748,,1
nádcukor,Tálban főtt zsemlekása,Undirected,2749,,1
nádcukor,Palástos rizskása,Undirected,2750,,1
nádcukor,Saláta,Undirected,2751,,1
nádcukor,Miskuláncia-saláta,Undirected,2752,,1
nádcukor,"Mondola-lév, azaz mandula-lé",Undirected,2753,,1
nádcukor,Rózsa-kása,Undirected,2754,,1
nádcukor,"Mondola-pogácsa, azaz mandula-pogácsa",Undirected,2755,,1
nádcukor,"Liktáriomok, azaz befőzöttek csinálásához megkívánt méz készítés",Undirected,2756,,1
nádcukor,"Apró veres szõlõ-, málna-, eper-liktáriomok",Undirected,2757,,1
nádcukor,Másféle öntött birsalma-liktáriom,Undirected,2758,,1
nádcukor,"Birsalma-liktáriom, melynek a leve fényes s megaluszik",Undirected,2759,,1
nádcukor,Más fényes birsalma-liktáriom,Undirected,2760,,1
nádcukor,Birsalma-lévbõl más fényes liktáriom,Undirected,2761,,1
nádcukor,Birsalmából piros liktáriom,Undirected,2762,,1
nádcukor,Más egész meggybõl liktáriom,Undirected,2763,,1
nádcukor,Rózsa-liktáriom,Undirected,2764,,1
nádcukor,Másképpen így főzd,Undirected,2765,,1
nádcukor,Másképpen így,Undirected,2766,,1
nádcukor,"A szederjes viola-julepet, azaz viola-szirupot így csináld",Undirected,2767,,1
nádcukor,Eleven gyömbért így csinálj,Undirected,2768,,1
nádcukor,"A fejér bis-coctumot, azaz fehér piskótát így csináld",Undirected,2769,,1
nádcukor,A citrom-pogácsát tiszta nádcukorból így csináld,Undirected,2770,,1
ribizli,methyl butanoate,Undirected,2771,,1
ribizli,ethyl butyrate,Undirected,2772,,1
ribizli,eucalyptol,Undirected,2773,,1
ribizli,Tüdõ-étek,Undirected,2774,,1
ribizli,Karbonáta,Undirected,2775,,1
ribizli,Cifra lév,Undirected,2776,,1
ribizli,Töltött cipó,Undirected,2777,,1
ribizli,"Spanior lév, azaz spanyol lé",Undirected,2778,,1
ribizli,Bába-kenyér,Undirected,2779,,1
ribizli,Rák-sajt,Undirected,2780,,1
ribizli,"Daru-sása, azaz daru-mártás",Undirected,2781,,1
ribizli,Bot-lév,Undirected,2782,,1
ribizli,"Olajos domika, azaz túróból és kenyérbõl készített étel",Undirected,2783,,1
ribizli,Mozsár-fánk,Undirected,2784,,1
ribizli,"Tengeri szõlõbõl, azaz ribizlibõl, meggybõl, sóskából is így csináld; csakhogy,",Undirected,2785,,1
methyl butanoate,vörös ribizli,Undirected,2786,,1
methyl butanoate,ribizlilé,Undirected,2787,,1
ethyl butyrate,vörös ribizli,Undirected,2788,,1
ethyl butyrate,ribizlilé,Undirected,2789,,1
eucalyptol,vörös ribizli,Undirected,2790,,1
eucalyptol,ribizlilé,Undirected,2791,,1
Töltött tyúk,galamb,Undirected,2792,,1
Töltött tyúk,főtt tojás,Undirected,2793,,1
galamb,Téjfellel,Undirected,2794,,1
főtt tojás,"Vajas klödör, azaz vajas gombóc",Undirected,2795,,1
Kaporral,kapor,Undirected,2796,,1
kapor,carvone,Undirected,2797,,1
kapor,dillapiole,Undirected,2798,,1
kapor,Majoránna-lév,Undirected,2799,,1
kapor,Túrós étek,Undirected,2800,,1
kapor,"Piroska, azaz túróval töltött derelye",Undirected,2801,,1
kapor,Tejfeles túró,Undirected,2802,,1
kapor,Ordás leves,Undirected,2803,,1
kapor,Torzsa-saláta,Undirected,2804,,1
kapor,Ugorkát télre sózni,Undirected,2805,,1
carvone,friss kapor,Undirected,2806,,1
dillapiole,friss kapor,Undirected,2807,,1
Tyúk káposzta-lévben,káposztalé,Undirected,2808,,1
káposztalé,Káposzta ikrával,Undirected,2809,,1
káposztalé,Koldus-lév,Undirected,2810,,1
káposztalé,Zsákvászonnal,Undirected,2811,,1
káposztalé,Borított lév,Undirected,2812,,1
káposztalé,Kása olajjal,Undirected,2813,,1
káposztalé,Káposzta-lév cibre,Undirected,2814,,1
káposztalé,Olajos lév,Undirected,2815,,1
káposztalé,"Kolbász, lévre",Undirected,2816,,1
Bárányfő rántva,bárányfej,Undirected,2817,,1
Bárányfő rántva,bárányláb,Undirected,2818,,1
Bárányfő rántva,sör,Undirected,2819,,1
sör,Serleves,Undirected,2820,,1
sör,Seres kenyér,Undirected,2821,,1
Vendég-lév,szőlő,Undirected,2822,,1
Vendég-lév,körte,Undirected,2823,,1
szőlő,methyl anthranilate,Undirected,2824,,1
szőlő,nerol,Undirected,2825,,1
szőlő,Tálban főtt tejes étek,Undirected,2826,,1
szőlő,Malac hidegen,Undirected,2827,,1
szőlő,Dinnye-torta,Undirected,2828,,1
methyl anthranilate,apró vörös szőlő,Undirected,2829,,1
methyl anthranilate,eper,Undirected,2830,,1
methyl anthranilate,szőlőmust,Undirected,2831,,1
nerol,rózsavíz,Undirected,2832,,1
nerol,rózsaolaj,Undirected,2833,,1
nerol,apró vörös szőlő,Undirected,2834,,1
nerol,vörös rózsaszirom,Undirected,2835,,1
nerol,rózsa,Undirected,2836,,1
nerol,rózsaszirom,Undirected,2837,,1
körte,"ethyl (E,Z)-2,4-decadienoate",Undirected,2838,,1
körte,ethyl octanoate,Undirected,2839,,1
körte,butyl acetate,Undirected,2840,,1
körte,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2841,,1
körte,Gyümölcs-lév,Undirected,2842,,1
körte,Gyömbéres lév,Undirected,2843,,1
körte,"Körtvély-béles, azaz körte-béles",Undirected,2844,,1
körte,"Körtvély-pástétom, azaz körte-pástétom",Undirected,2845,,1
körte,"Körtvély fõve, azaz körte fõzve",Undirected,2846,,1
körte,Sódar gyümölcsös lével,Undirected,2847,,1
körte,Rántott körte,Undirected,2848,,1
"ethyl (E,Z)-2,4-decadienoate",muskotály körte,Undirected,2849,,1
ethyl octanoate,szilva,Undirected,2850,,1
ethyl octanoate,muskotály körte,Undirected,2851,,1
Galuska,egyéb hús,Undirected,2852,,1
Majoránna-lév,csirkehús vagy más húsféle,Undirected,2853,,1
Majoránna-lév,sózott citrom,Undirected,2854,,1
Majoránna-lév,szalonnazsír,Undirected,2855,,1
sózott citrom,Madár-lév,Undirected,2856,,1
szalonnazsír,Bárányhúst német módon,Undirected,2857,,1
szalonnazsír,Citrom-lév,Undirected,2858,,1
Kocsonya,marhaláb,Undirected,2859,,1
Kocsonya,marha tokahús és bőr,Undirected,2860,,1
Kocsonya,zsályalevél,Undirected,2861,,1
marhaláb,Lábból való saláta,Undirected,2862,,1
zsályalevél,Zsálya-fánk,Undirected,2863,,1
zsályalevél,Miskuláncia-saláta,Undirected,2864,,1
zsályalevél,Borsóleves,Undirected,2865,,1
"Kutkusa, azaz juhbélből készült étel",juhbél,Undirected,2866,,1
"Kutkusa, azaz juhbélből készült étel",juhtüdő,Undirected,2867,,1
"Kutkusa, azaz juhbélből készült étel",juhgyomor,Undirected,2868,,1
"Kutkusa, azaz juhbélből készült étel",juh vastagbél,Undirected,2869,,1
"Kutkusa, azaz juhbélből készült étel",füstölt szalonna vagy sonka,Undirected,2870,,1
Nyelvet főzni,marhanyelv,Undirected,2871,,1
Nyelvet főzni,gyümölcs,Undirected,2872,,1
Savanyú pecsenye,sült hús,Undirected,2873,,1
sült hús,Sült lév,Undirected,2874,,1
sült hús,Deszpot-lév,Undirected,2875,,1
sült hús,Gyömbéres lév,Undirected,2876,,1
sült hús,Mikó-lév,Undirected,2877,,1
sült hús,"Dió-sása, azaz dió-mártás",Undirected,2878,,1
sült hús,"Malozsa-lév, azaz mazsola-mártás sült alá",Undirected,2879,,1
sült hús,Hagyma lével,Undirected,2880,,1
Bárányfő hidegen,bárány,Undirected,2881,,1
Bárányfő hidegen,turbolya,Undirected,2882,,1
turbolya,Saláta,Undirected,2883,,1
turbolya,Miskuláncia-saláta,Undirected,2884,,1
Tejes borsó,borsó,Undirected,2885,,1
Tejes borsó,tej,Undirected,2886,,1
Tejes borsó,sertéshátgerinc,Undirected,2887,,1
Tejes borsó,füstölt sonka,Undirected,2888,,1
borsó,"Orjával, azaz a sertés hátgerincével",Undirected,2889,,1
borsó,Hüvelyes borsó,Undirected,2890,,1
borsó,Borsóleves,Undirected,2891,,1
borsó,Borsót főzni,Undirected,2892,,1
borsó,Borsó laskával,Undirected,2893,,1
tej,acetaldehyde,Undirected,2894,,1
tej,Tálban főtt,Undirected,2895,,1
tej,Új káposzta tejben,Undirected,2896,,1
tej,Zsemlye-kása,Undirected,2897,,1
tej,Makaróni,Undirected,2898,,1
tej,Bába-fánk,Undirected,2899,,1
tej,Paláta,Undirected,2900,,1
tej,Írós lév,Undirected,2901,,1
tej,Kenyér-torta,Undirected,2902,,1
tej,Rántott rizskása,Undirected,2903,,1
tej,"Tejes klödör, azaz tejes gombóc",Undirected,2904,,1
tej,Hajtott tejes étek,Undirected,2905,,1
tej,Metélt étek,Undirected,2906,,1
tej,"Lábbogó, azaz lebegő tejes étek",Undirected,2907,,1
tej,Vagdalt étek,Undirected,2908,,1
tej,Borza-kása,Undirected,2909,,1
tej,Laboda-paréj,Undirected,2910,,1
tej,"Murok, azaz sárgarépa tejjel",Undirected,2911,,1
tej,Tök téjjel,Undirected,2912,,1
tej,Árpa-kása,Undirected,2913,,1
tej,Palacsinta,Undirected,2914,,1
tej,"Körtvély-fánk, azaz körte-fánk",Undirected,2915,,1
tej,Rák-sajt,Undirected,2916,,1
tej,Német tejes étek,Undirected,2917,,1
tej,Tölcséres fánk,Undirected,2918,,1
tej,"Tyúkmony-sajt, azaz tojás-sajt",Undirected,2919,,1
tej,Tálban főtt zsemlekása,Undirected,2920,,1
tej,"Mondola-klödör, azaz mandula-gombóc",Undirected,2921,,1
tej,Palástos rizskása,Undirected,2922,,1
tej,Köles-kása,Undirected,2923,,1
tej,Zab-kása,Undirected,2924,,1
tej,"Bálmos, azaz puliszkaszerű étel",Undirected,2925,,1
tej,Kínzott kása,Undirected,2926,,1
tej,Báránybél édes téjjel,Undirected,2927,,1
tej,Másképpen,Undirected,2928,,1
tej,Rizskása tejben,Undirected,2929,,1
tej,Mozsár-fánk,Undirected,2930,,1
acetaldehyde,aludttej,Undirected,2931,,1
sertéshátgerinc,Kék káposzta,Undirected,2932,,1
"Lapos tüdő, máj",marhahús- vagy juhhúsleves,Undirected,2933,,1
"Orjával, azaz a sertés hátgerincével",lencse,Undirected,2934,,1
"Orjával, azaz a sertés hátgerincével",kása,Undirected,2935,,1
"Orjával, azaz a sertés hátgerincével",sertés hátgerinc (orja),Undirected,2936,,1
lencse,Lencseleves,Undirected,2937,,1
lencse,Lencse olajjal,Undirected,2938,,1
kása,Kínzott kása,Undirected,2939,,1
kása,Kása olajjal,Undirected,2940,,1
Szürke lév,fekete kenyér,Undirected,2941,,1
Szürke lév,olívaolaj,Undirected,2942,,1
olívaolaj,Zólnai lév,Undirected,2943,,1
olívaolaj,Olasz káposzta,Undirected,2944,,1
olívaolaj,Hüvelyes borsó,Undirected,2945,,1
olívaolaj,Saláta,Undirected,2946,,1
olívaolaj,Ugorka-saláta,Undirected,2947,,1
olívaolaj,Miskuláncia-saláta,Undirected,2948,,1
olívaolaj,Bot-lév,Undirected,2949,,1
olívaolaj,Nyers káposzta-saláta,Undirected,2950,,1
olívaolaj,Párolt rák,Undirected,2951,,1
olívaolaj,Hal rizskásával,Undirected,2952,,1
olívaolaj,"Olajos domika, azaz túróból és kenyérbõl készített étel",Undirected,2953,,1
olívaolaj,Tiszta borssal,Undirected,2954,,1
olívaolaj,Borított lév,Undirected,2955,,1
olívaolaj,Hagyma rántva,Undirected,2956,,1
Gombát fõzni,laskagomba,Undirected,2957,,1
Gombát fõzni,csiperke gomba,Undirected,2958,,1
csiperke gomba,benzyl alcohol,Undirected,2959,,1
benzyl alcohol,meggy,Undirected,2960,,1
Mustos pecsenye,must,Undirected,2961,,1
Karbonáta,borjúmáj,Undirected,2962,,1
Karbonáta,báránymáj,Undirected,2963,,1
Karbonáta,fehér kenyérbél,Undirected,2964,,1
Karbonáta,sertésháló (faggyúhártya),Undirected,2965,,1
Karbonáta,borjúhús,Undirected,2966,,1
Karbonáta,apró madarak,Undirected,2967,,1
fehér kenyérbél,Rák tejföllel,Undirected,2968,,1
fehér kenyérbél,Hal téjfellel,Undirected,2969,,1
fehér kenyérbél,Rák tehénhús-lévben,Undirected,2970,,1
fehér kenyérbél,Sódar gyümölcsös lével,Undirected,2971,,1
borjúhús,Zsályás pecsenye,Undirected,2972,,1
"Kappan-lév, azaz ivartalanított kakas-lé",kappan,Undirected,2973,,1
kappan,Cifra lév,Undirected,2974,,1
Sült,kolbász,Undirected,2975,,1
Sült,köménymag,Undirected,2976,,1
kolbász,capsaicin,Undirected,2977,,1
kolbász,capsanthin,Undirected,2978,,1
kolbász,dihydrocapsaicin,Undirected,2979,,1
kolbász,"Kolbász, lévre",Undirected,2980,,1
köménymag,cuminaldehyde,Undirected,2981,,1
köménymag,p-cymene,Undirected,2982,,1
Bors-porral,olaj,Undirected,2983,,1
olaj,Vereshagymát fõzni,Undirected,2984,,1
olaj,Koldus-lév,Undirected,2985,,1
olaj,Ikrát főzni,Undirected,2986,,1
olaj,Borsóleves,Undirected,2987,,1
olaj,Korpa-cibre,Undirected,2988,,1
olaj,Borsót főzni,Undirected,2989,,1
olaj,Olaj-spék,Undirected,2990,,1
olaj,"Cicer, azaz bagoly-borsó",Undirected,2991,,1
olaj,Csukát csuka-lével,Undirected,2992,,1
olaj,Kozák-lével,Undirected,2993,,1
olaj,Kása olajjal,Undirected,2994,,1
olaj,Káposztás béles,Undirected,2995,,1
olaj,"Lása, azaz laskagomba",Undirected,2996,,1
olaj,Új káposzta,Undirected,2997,,1
"Leány-sarjával, azaz friss tormahajtással",friss tormahajtás,Undirected,2998,,1
"Leány-sarjával, azaz friss tormahajtással",zöld fokhagyma,Undirected,2999,,1
"Leány-sarjával, azaz friss tormahajtással",fiatal lúd,Undirected,3000,,1
"Leány-sarjával, azaz friss tormahajtással",fiatal kacsa,Undirected,3001,,1
"Leány-sarjával, azaz friss tormahajtással",liba- vagy kacsaaprólék,Undirected,3002,,1
zöld fokhagyma,allyl methyl sulfide,Undirected,3003,,1
"Meggy-sása, azaz meggy-mártás, sült alá",meggy,Undirected,3004,,1
meggy,"Más meggy-sása, azaz meggy-mártás",Undirected,3005,,1
meggy,Nyers meggy-liktáriom,Undirected,3006,,1
meggy,Más egész meggy-liktáriom,Undirected,3007,,1
meggy,Más egész meggybõl liktáriom,Undirected,3008,,1
meggy,Más meggy-liktáriom,Undirected,3009,,1
meggy,Fényes meggy-liktáriom,Undirected,3010,,1
meggy,"Tengeri szõlõbõl, azaz ribizlibõl, meggybõl, sóskából is így csináld; csakhogy,",Undirected,3011,,1
Cifra lév,rózsavíz,Undirected,3012,,1
Cifra lév,tojásfehérje,Undirected,3013,,1
rózsavíz,citronellol,Undirected,3014,,1
rózsavíz,Mandula-torta,Undirected,3015,,1
rózsavíz,Téjfel-kenyér,Undirected,3016,,1
rózsavíz,Tálban főtt,Undirected,3017,,1
rózsavíz,Zsemlye-kása,Undirected,3018,,1
rózsavíz,Paláta,Undirected,3019,,1
rózsavíz,Veres béles,Undirected,3020,,1
rózsavíz,Egres-béles,Undirected,3021,,1
rózsavíz,Tálban főtt tejes étek,Undirected,3022,,1
rózsavíz,Alma-kása,Undirected,3023,,1
rózsavíz,"Daru-sása, azaz daru-mártás",Undirected,3024,,1
rózsavíz,Tálban főtt zsemlekása,Undirected,3025,,1
rózsavíz,"Mondola-klödör, azaz mandula-gombóc",Undirected,3026,,1
rózsavíz,"Mondola-perec, azaz mandula-perec",Undirected,3027,,1
rózsavíz,"Mondola-lév, azaz mandula-lé",Undirected,3028,,1
rózsavíz,Rózsa-kása,Undirected,3029,,1
rózsavíz,"Mondola-pogácsa, azaz mandula-pogácsa",Undirected,3030,,1
rózsavíz,Õszibarack-torta,Undirected,3031,,1
rózsavíz,Rózsa-liktáriom,Undirected,3032,,1
rózsavíz,"A marcafántot, azaz marcipánt így csináld",Undirected,3033,,1
rózsavíz,"Mondola-téj, azaz mandula-tej",Undirected,3034,,1
citronellol,rózsaolaj,Undirected,3035,,1
citronellol,vörös rózsaszirom,Undirected,3036,,1
citronellol,rózsa,Undirected,3037,,1
citronellol,rózsaszirom,Undirected,3038,,1
tojásfehérje,methanethiol,Undirected,3039,,1
tojásfehérje,Paláta,Undirected,3040,,1
tojásfehérje,"Körtvély-fánk, azaz körte-fánk",Undirected,3041,,1
tojásfehérje,Tölcséres fánk,Undirected,3042,,1
tojásfehérje,"Liktáriomok, azaz befőzöttek csinálásához megkívánt méz készítés",Undirected,3043,,1
tojásfehérje,"Apró veres szõlõ-, málna-, eper-liktáriomok",Undirected,3044,,1
tojásfehérje,Fényes birsalma-liktárium,Undirected,3045,,1
tojásfehérje,"Birsalma-liktáriom, melynek a leve fényes s megaluszik",Undirected,3046,,1
tojásfehérje,Más fényes birsalma-liktáriom,Undirected,3047,,1
tojásfehérje,Másképpen így főzd,Undirected,3048,,1
tojásfehérje,"Tengeri barack-liktáriom, azaz sárgabarack-befőtt",Undirected,3049,,1
tojásfehérje,"A birsalma-julepet, azaz birsalma-szirupot így fõzd",Undirected,3050,,1
tojásfehérje,"A fejér bis-coctumot, azaz fehér piskótát így csináld",Undirected,3051,,1
tojásfehérje,"A marcafántot, azaz marcipánt így csináld",Undirected,3052,,1
tojásfehérje,Apró fánkocskákat így csinálj,Undirected,3053,,1
methanethiol,káposzta,Undirected,3054,,1
Váradi lév,aszúbor,Undirected,3055,,1
aszúbor,botrytis compounds,Undirected,3056,,1
Töltött malac,malactüdő,Undirected,3057,,1
Töltött malac,malacmáj,Undirected,3058,,1
Fokhagymás pecsenye,sütnivaló hús,Undirected,3059,,1
Bárányhús pirítva,kömény,Undirected,3060,,1
Töltelék,csirkehús vagy más szárnyas,Undirected,3061,,1
Sült pástétom,rozsliszt,Undirected,3062,,1
Fürjhús sülve,fürjhús,Undirected,3063,,1
Fürjhús sülve,kenyérmorzsa,Undirected,3064,,1
kenyérmorzsa,"Piroska, azaz túróval töltött derelye",Undirected,3065,,1
Mandula-torta,rózsaolaj,Undirected,3066,,1
Mandula-torta,tojássárgája,Undirected,3067,,1
tojássárgája,trimethylamine (trace),Undirected,3068,,1
tojássárgája,Téjfel-kenyér,Undirected,3069,,1
tojássárgája,Cseh rántott,Undirected,3070,,1
tojássárgája,Tolyó-fánk,Undirected,3071,,1
tojássárgája,"Körtvély-fánk, azaz körte-fánk",Undirected,3072,,1
"Töltött tyúkmony, azaz töltött tojás",tyúktojás,Undirected,3073,,1
"Töltött tyúkmony, azaz töltött tojás",lúdtojás,Undirected,3074,,1
"Vajas klödör, azaz vajas gombóc",nyers tojás,Undirected,3075,,1
Zsemlye-kása,zsemlemorzsa,Undirected,3076,,1
zsemlemorzsa,Olasz makaróni,Undirected,3077,,1
zsemlemorzsa,Lapos tészta,Undirected,3078,,1
zsemlemorzsa,Zsemlye-galuska,Undirected,3079,,1
Töltött cipó,cipó,Undirected,3080,,1
cipó,Szilvás cipó,Undirected,3081,,1
Zólnai lév,finomliszt,Undirected,3082,,1
Veres béles,vörös ribizli,Undirected,3083,,1
Veres béles,tészta,Undirected,3084,,1
tészta,"Körtvély-béles, azaz körte-béles",Undirected,3085,,1
tészta,Ostya-béles,Undirected,3086,,1
tészta,"Piroska, azaz túróval töltött derelye",Undirected,3087,,1
tészta,Birsalma-pástétom,Undirected,3088,,1
tészta,"Körtvély-pástétom, azaz körte-pástétom",Undirected,3089,,1
tészta,Borsó laskával,Undirected,3090,,1
tészta,"Lása, azaz laskagomba",Undirected,3091,,1
Bába-kenyér,élesztő,Undirected,3092,,1
Bába-kenyér,fehér búzaliszt,Undirected,3093,,1
élesztő,isoamyl acetate,Undirected,3094,,1
élesztő,"Körtvély-fánk, azaz körte-fánk",Undirected,3095,,1
élesztő,Kapros túrós béles,Undirected,3096,,1
élesztő,Káposztás béles,Undirected,3097,,1
fehér búzaliszt,Birsalma tésztát így csinálj,Undirected,3098,,1
Rák tejföllel,rák,Undirected,3099,,1
Rák tejföllel,borecet,Undirected,3100,,1
rák,Hal téjfellel,Undirected,3101,,1
rák,Rák töltve,Undirected,3102,,1
rák,Rák-sajt,Undirected,3103,,1
rák,Rántott rák,Undirected,3104,,1
rák,Rák tejfellel,Undirected,3105,,1
rák,"Szíjalt rák, azaz keskeny szeletre vágott rák",Undirected,3106,,1
rák,Párolt rák,Undirected,3107,,1
rák,Rák tehénhús-lévben,Undirected,3108,,1
borecet,tartaric acid,Undirected,3109,,1
borecet,Miskuláncia-saláta,Undirected,3110,,1
Hal téjfellel,pisztráng,Undirected,3111,,1
Hal téjfellel,kövi csík,Undirected,3112,,1
Hal téjfellel,juhhúsleves,Undirected,3113,,1
Rántott rizskása,fehér liszt,Undirected,3114,,1
fehér liszt,Tolyó-fánk,Undirected,3115,,1
Hajtott tejes étek,metélt tészta,Undirected,3116,,1
metélt tészta,Metélt étek,Undirected,3117,,1
Sûrû tejes étek,édes tej,Undirected,3118,,1
édes tej,Tálban főtt tejes étek,Undirected,3119,,1
édes tej,Lyukas kása,Undirected,3120,,1
édes tej,Édes tej,Undirected,3121,,1
édes tej,Azonban ezek is jók,Undirected,3122,,1
Túrós étek,aludttej,Undirected,3123,,1
aludttej,Kapros túrós béles,Undirected,3124,,1
Borza-kása,bodzavirág,Undirected,3125,,1
bodzavirág,Bodza-fánk,Undirected,3126,,1
Olasz káposzta,friss káposzta,Undirected,3127,,1
Laboda-paréj,laboda,Undirected,3128,,1
Tök téjjel,tök,Undirected,3129,,1
tök,"2,6-nonadienal",Undirected,3130,,1
Boros kenyér,édes bor,Undirected,3131,,1
Ostya-béles,ostya,Undirected,3132,,1
ostya,"Mondola-pogácsa, azaz mandula-pogácsa",Undirected,3133,,1
"Piroska, azaz túróval töltött derelye",túró,Undirected,3134,,1
túró,Tejfeles túró,Undirected,3135,,1
túró,Kapros túrós béles,Undirected,3136,,1
túró,"Domika, azaz túróból és kenyérből készített étel",Undirected,3137,,1
túró,Pép,Undirected,3138,,1
túró,Azonban ezek is jók,Undirected,3139,,1
túró,Káposzta vajjal,Undirected,3140,,1
Szilvás béles,szilva,Undirected,3141,,1
szilva,Nyers meggy-liktáriom,Undirected,3142,,1
szilva,"Barack-liktáriom, azaz õszibarack-befõtt",Undirected,3143,,1
"Daru-sása, azaz daru-mártás",mézes bor,Undirected,3144,,1
Barack-fánk,barack,Undirected,3145,,1
barack,γ-decalactone,Undirected,3146,,1
γ-decalactone,őszibarack,Undirected,3147,,1
γ-decalactone,eper,Undirected,3148,,1
γ-decalactone,sárgabarack,Undirected,3149,,1
Birsalma-pástétom,birsalma,Undirected,3150,,1
birsalma,α-farnesene,Undirected,3151,,1
birsalma,ethyl decanoate,Undirected,3152,,1
birsalma,Fényes birsalma-liktárium,Undirected,3153,,1
birsalma,Másféle öntött birsalma-liktáriom,Undirected,3154,,1
birsalma,"Birsalma-liktáriom, melynek a leve fényes s megaluszik",Undirected,3155,,1
birsalma,Más fényes birsalma-liktáriom,Undirected,3156,,1
birsalma,Birsalma-lévbõl más fényes liktáriom,Undirected,3157,,1
birsalma,Másféle fényes birsalma-liktáriom,Undirected,3158,,1
birsalma,Más birsalma-liktáriom borral s fûszerszámmal,Undirected,3159,,1
birsalma,Birsalmából piros liktáriom,Undirected,3160,,1
birsalma,Birsalma tésztát így csinálj,Undirected,3161,,1
birsalma,"A birsalma-julepet, azaz birsalma-szirupot így fõzd",Undirected,3162,,1
birsalma,"A fejér bis-coctumot, azaz fehér piskótát így csináld",Undirected,3163,,1
birsalma,A birsalma-sajtot így csináld,Undirected,3164,,1
birsalma,Más sárga birsalma-sajt,Undirected,3165,,1
"Körtvély-pástétom, azaz körte-pástétom",vörösbor,Undirected,3166,,1
vörösbor,anthocyanins volatiles,Undirected,3167,,1
Szilvás cipó,aszalt szilva,Undirected,3168,,1
aszalt szilva,5-hydroxymethylfurfural,Undirected,3169,,1
aszalt szilva,Borsos szilva,Undirected,3170,,1
Tálban főtt zsemlekása,zsemlekása,Undirected,3171,,1
Kapros túrós béles,friss kapor,Undirected,3172,,1
"Domika, azaz túróból és kenyérből készített étel",kalács,Undirected,3173,,1
kalács,vanillin,Undirected,3174,,1
kalács,Édes tej,Undirected,3175,,1
Zab-kása,zab,Undirected,3176,,1
Édes tej,bivalytej,Undirected,3177,,1
Azonban ezek is jók,sós tej,Undirected,3178,,1
Azonban ezek is jók,írós vaj,Undirected,3179,,1
Azonban ezek is jók,kemény sajt,Undirected,3180,,1
Azonban ezek is jók,édes aludttej,Undirected,3181,,1
Azonban ezek is jók,édes orda,Undirected,3182,,1
Azonban ezek is jók,sós orda,Undirected,3183,,1
Azonban ezek is jók,új édes sajt,Undirected,3184,,1
Azonban ezek is jók,hideg tej,Undirected,3185,,1
írós vaj,δ-octalactone (trace),Undirected,3186,,1
írós vaj,"Tyúkfi, azaz csirke cipóban való",Undirected,3187,,1
Ordás leves,orda,Undirected,3188,,1
Káposzta vajjal,káposzta,Undirected,3189,,1
káposzta,Nyers káposzta-saláta,Undirected,3190,,1
"Bálmos, azaz puliszkaszerű étel",lágy túró,Undirected,3191,,1
Káposzta ikrával,halikra,Undirected,3192,,1
halikra,piperidine,Undirected,3193,,1
halikra,pyridine,Undirected,3194,,1
halikra,Zsákvászonnal,Undirected,3195,,1
halikra,Ikrát főzni,Undirected,3196,,1
piperidine,vizaikra,Undirected,3197,,1
